,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.04934,0.007210020804408265,0.5844401436731601,0.0453311152851107,0.8743146842880948,0.03193547174478746,0.0
1,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.049339999999999995,0.007295505465695986,0.5846517304308201,0.045652246180038616,0.8741647044096572,0.031936695837897384,0.005
2,12,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.04928,0.0072939426923989475,0.5847921125747368,0.04504137017471224,0.8739186477738204,0.031819038598604646,0.01
3,11,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.049300000000000004,0.0072477582741148315,0.5852088118814482,0.04498138834663225,0.8739351495320341,0.031634479390630785,0.015
4,10,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.04923999999999999,0.007234804765852359,0.5867064684638469,0.045510107880176925,0.8739276387779136,0.03190146560957585,0.02
5,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'PDI', 'Zeta']",0.04887999999999999,0.007095463339345782,0.5822455186527143,0.045567367242360324,0.8757302207066803,0.03157538566860678,0.025
6,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.045419999999999995,0.006890834492280307,0.5925719644599922,0.04498922337561434,0.8890990032051473,0.028320993489062078,0.03
7,7,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.053200000000000004,0.007686351540230255,0.5730849373766687,0.05020688487420187,0.8528194990843538,0.037270582672942955,0.035
8,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.06072,0.00908414002534087,0.5658105716342496,0.04457199797777388,0.7980256717169152,0.04553914142821345,0.04
9,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Chol_DMG-PEG_ratio']",0.0602,0.007389181280764467,0.5580218018880815,0.050104667327219916,0.8042929792870226,0.03407359543221863,0.045
10,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Chol_DMG-PEG_ratio']",0.09173999999999999,0.009995619040359631,0.5240026871807847,0.04854949087130394,0.5839482087644337,0.0559276481793425,0.05
11,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.0942,0.010287856919689349,0.5172068089296441,0.051427110367987215,0.5788813760835244,0.05163024579129718,0.055
12,2,"['P_charged_centers', 'NP_ratio']",0.1306,0.009961927524329818,0.30358879034948716,0.05291482360693537,0.28731961558064156,0.03279034072088519,0.06
13,1,['P_charged_centers'],0.13168000000000002,0.010044779738749874,0.32062388309778966,0.036493935330187244,0.2907985080861972,0.025429711194846796,0.065
