,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.001954865371698605
1,P_charged_centers,1.0,1.0,-0.001934831829433609
2,N_charged_centers,1.0,1.0,-0.004437174646499418
3,N_charged_centers,0.0,0.0,0.006791868015559512
4,Double_bonds,1.0,1.0,0.00578598322511789
5,Double_bonds,2.0,2.0,0.0472549478549595
6,Double_bonds,0.0,0.0,-0.026833111230932502
7,NP_ratio,4.0,4.0,-0.049007799461014044
8,NP_ratio,8.0,8.0,0.017160566724784845
9,NP_ratio,12.0,12.0,0.0305404354755506
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.020659026453958458
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.013580654090179122
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,0.0021305543889836172
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.06174774244553246
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,-0.02955437777313042
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.09990729736440979
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.01009993646965976
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.09630525370221035
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.0021273714661324827
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.014794367028065481
20,Chol_DMG-PEG_ratio,100.0,100.0,0.08157569965445591
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.06483731600190586
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,-0.001987623675485935
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.00015626027391297262
