,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.028146491260340214
1,P_charged_centers,1.0,1.0,0.018197773504317772
2,N_charged_centers,1.0,1.0,-0.05334816513339606
3,N_charged_centers,0.0,0.0,0.11291411592722839
4,Double_bonds,1.0,1.0,-0.01522292344096481
5,Double_bonds,2.0,2.0,0.019832221123524296
6,Double_bonds,0.0,0.0,-0.012280073381402848
7,NP_ratio,4.0,4.0,-0.010560872564135848
8,NP_ratio,8.0,8.0,-0.006497921714631887
9,NP_ratio,12.0,12.0,0.016321331268290943
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.02885295364107959
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.03168643312339939
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.02897320853234455
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.05531593929861797
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.039626546495213875
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.0012243581711384858
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.010885193361394204
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.009207866063403724
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.0011120402502398311
19,Chol_DMG-PEG_ratio,500.0,500.0,0.009474282742902549
20,Chol_DMG-PEG_ratio,100.0,100.0,0.03849050225397706
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.0504045990274546
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,-0.0026481399518940886
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.02995893255239507
