,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.0009178549668805044
1,P_charged_centers,1.0,1.0,0.0030510058614482195
2,N_charged_centers,1.0,1.0,-0.0019853466647698167
3,N_charged_centers,0.0,0.0,0.005753642080437776
4,Double_bonds,1.0,1.0,-0.0034353407871173334
5,Double_bonds,2.0,2.0,0.03741929715260718
6,Double_bonds,0.0,0.0,-0.02824749240443051
7,NP_ratio,4.0,4.0,-0.0365304318739744
8,NP_ratio,8.0,8.0,0.009510642003042817
9,NP_ratio,12.0,12.0,0.025194022052885495
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.0172515220556883
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.010367005047122969
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,0.004393417040100703
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.04700483272587333
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,-0.02079694878895016
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.08718662338064564
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.005979025444144796
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.07696030048939889
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.009361740626973527
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.01208866466097303
20,Chol_DMG-PEG_ratio,100.0,100.0,0.07275095064985736
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.057750557326070484
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,-0.001634805579148619
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.039400404812101136
