,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.028274233197075536
1,P_charged_centers,1.0,1.0,0.019127305352556155
2,N_charged_centers,1.0,1.0,-0.05467307525361532
3,N_charged_centers,0.0,0.0,0.10963802988694306
4,Double_bonds,1.0,1.0,-0.015312364839964863
5,Double_bonds,2.0,2.0,0.019753824517079892
6,Double_bonds,0.0,0.0,-0.013214344217833802
7,NP_ratio,4.0,4.0,-0.011156776023412321
8,NP_ratio,8.0,8.0,-0.008633480858252334
9,NP_ratio,12.0,12.0,0.019251672291745032
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.031701732365929575
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.03330943269541924
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.024937428683400313
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.05087670897110486
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.04276254768543389
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.0013321939465880989
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.013205089617321652
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.007099134509030805
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.00424404403283007
19,Chol_DMG-PEG_ratio,500.0,500.0,0.009670799202995314
20,Chol_DMG-PEG_ratio,100.0,100.0,0.03969242568772326
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.050666680370856455
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,-0.0009683774278637827
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.04960691742976937
