,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-7.784243740570671e-05
1,P_charged_centers,1.0,1.0,4.049360710646157e-05
2,N_charged_centers,1.0,1.0,-0.06740036336124004
3,N_charged_centers,0.0,0.0,0.13729269328148333
4,Double_bonds,1.0,1.0,0.0030973765118730173
5,Double_bonds,2.0,2.0,-0.011801699424273735
6,Double_bonds,0.0,0.0,0.012966997246626167
7,NP_ratio,4.0,4.0,-0.005768684264477102
8,NP_ratio,8.0,8.0,-0.009171579857355816
9,NP_ratio,12.0,12.0,0.014853616342319461
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.042552045081440094
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.045109031128570634
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.040797499537438726
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.01887088298530953
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.10860188309530183
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.032411708409768765
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.005410760982073881
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.017870683672823767
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.02005068476146505
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.006719184792767522
20,Chol_DMG-PEG_ratio,100.0,100.0,0.016846701963382713
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.01013878708880874
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,-0.003659990179127127
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,-0.03872265243922638
