Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.031935250653537986
P_charged_centers,1.0,1.0,0.022819779548897065
cLogP,9.3028,9.3028,-0.0850931843234704
cLogP,9.784,9.784,-0.0722027394460246
cLogP,12.515,12.515,0.16903420116988663
cLogP,6.12,6.12,-0.05566795737156137
cLogP,11.8502,11.8502,-0.07282652848034651
cLogP,12.73,12.73,0.08475357901751084
Hbond_D,3.0,3.0,-0.014261652875150447
Hbond_D,2.0,2.0,0.00015268571392727264
Hbond_D,0.0,0.0,0.004981977530914691
Hbond_A,10.0,10.0,-0.006319925133679423
Hbond_A,9.0,9.0,-0.008052270500355369
Hbond_A,4.0,4.0,0.003439775147410045
Hbond_A,8.0,8.0,0.0053752622738808065
Hbond_A,0.0,0.0,0.0022989239577652265
Total_Carbon_Tails,36.0,36.0,-0.00021890980863813327
Total_Carbon_Tails,28.0,28.0,0.0010389769427368162
Double_bonds,1.0,1.0,-0.0060291476195984545
Double_bonds,2.0,2.0,0.012379190336523333
Double_bonds,0.0,0.0,-0.005728775857283918
NP_ratio,4.0,4.0,-0.01688160198285621
NP_ratio,8.0,8.0,-0.010485062499429574
NP_ratio,12.0,12.0,0.02736666448228579
Chol_DMG-PEG_ratio,500.0,500.0,0.013103647973182106
Chol_DMG-PEG_ratio,100.0,100.0,0.05953498238848957
Chol_DMG-PEG_ratio,10.0,10.0,-0.07263863036167172
Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.007449369980569849
Dlin-MC3+Helper lipid percentage,40.0,40.0,0.025581778127230313
Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.006650513970780845
Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.011481894175879621
Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.03417404234241062
Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04054482955539798
Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.02463440242158937
Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.05586147393540516
Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.04349180038399279
