,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,NP_ratio,4.0,4.0,-0.009295113668758048
1,NP_ratio,8.0,8.0,-0.01625327241106224
2,NP_ratio,12.0,12.0,0.008352526298833486
3,NP_ratio,,,
4,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.055899627355108596
5,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.05256667288103523
6,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.047474790739723376
7,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.007850866900616987
8,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.09291991989626378
9,Dlin-MC3_Helper lipid_ratio,,,
10,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.03189470432992083
11,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.0065964994321859195
12,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.04125874657109886
13,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.041085217492349405
14,Dlin-MC3+Helper lipid percentage,,,
15,Chol_DMG-PEG_ratio,500.0,500.0,0.018133446037323555
16,Chol_DMG-PEG_ratio,100.0,100.0,0.04481086153052788
17,Chol_DMG-PEG_ratio,10.0,10.0,-0.011019648565683755
18,Chol_DMG-PEG_ratio,,,
19,P_charged_centers,0.0,0.0,-0.000256762017302979
20,P_charged_centers,1.0,1.0,0.0002996432095975844
21,P_charged_centers,,,
22,N_charged_centers,1.0,1.0,-0.08931445270690795
23,N_charged_centers,0.0,0.0,0.13693581539226277
24,N_charged_centers,,,
25,Double_bonds,1.0,1.0,-0.0050289162586605795
26,Double_bonds,2.0,2.0,-0.014025173689683002
27,Double_bonds,0.0,0.0,0.010837457090179565
28,Double_bonds,,,
29,Zeta,,,
