,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.04148,0.006366286201546392,0.5669365196828712,0.04399570968646095,0.8159711011435428,0.05230439487147031,0.0
1,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.04166,0.00632332191178023,0.5668944172259662,0.048125077345343624,0.8166628189513295,0.052161971774596645,0.01
2,12,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.04386,0.005810370039851162,0.5691842619288778,0.042548198811272926,0.8034292522239128,0.044479950054372185,0.02
3,11,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.04384,0.005835614791947803,0.5635173092409225,0.04455456751007798,0.8032743935038047,0.04351493351748436,0.03
4,10,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI', 'Zeta']",0.04436,0.005942255464047299,0.5615842137168691,0.047588517902452214,0.8009357117685021,0.044827081175246954,0.04
5,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.042800000000000005,0.0055964274318532885,0.5649536637583398,0.04677170108852962,0.816415000035377,0.04363320023901984,0.05
6,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.042440000000000005,0.005056322774507182,0.5706408932753508,0.044309447485743114,0.8198541141592542,0.04622140945212023,0.06
7,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0761,0.007973079706111056,0.4056268912133016,0.0487114551268535,0.42822637473746517,0.0783756984022355,0.07
8,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.08414000000000002,0.007678567574749863,0.33606777506421515,0.044966956145196905,0.2726667595856396,0.058166649194131774,0.08
9,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.08416,0.006958045702638061,0.35169077921175224,0.04738800778417887,0.30572625359408234,0.05286396111538191,0.09
10,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.08534000000000001,0.007092559481597599,0.3625485703854381,0.04714981973755401,0.33162709951062885,0.05413432994345638,0.1
11,2,"['P_charged_centers', 'NP_ratio']",0.09108000000000001,0.006916183918896317,0.25916904056749185,0.05373042454700788,0.25198892189651323,0.0367240676929739,0.11
12,1,['P_charged_centers'],0.09164000000000001,0.006924622733405772,0.26414092765969,0.039609661205843694,0.2540196797457379,0.026315655328569318,0.12
