,RLU_HepG2
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.015232674924673617
512,0.0
513,0.1387679946434549
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.05256109809173082
561,0.0
562,0.0
563,0.4266822899229997
564,0.2653163709407431
565,0.20421827920990954
566,0.48108470036826234
567,0.11315701372614662
568,0.2920990960830264
569,0.22715098761298957
570,0.07532641446267152
571,0.0
572,0.0
573,0.0
574,0.0
575,0.1312353531971877
576,0.35805155674589884
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.10227653163709405
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.011382658185470351
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.022597924338801367
820,0.0
821,0.0
822,0.2815533980582524
823,0.0
824,0.0
825,0.3059926347505859
826,0.23334449280214264
827,0.12738533645798455
828,0.42266488115165723
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.24539671911617
835,0.41931704050887175
836,0.0
837,0.0
838,0.3151991965182457
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.3624037495815199
846,0.0
847,0.0
848,0.510545698024774
849,0.0
850,0.11114830934047537
851,0.0
852,0.0
853,0.13508536993639098
854,0.0
855,0.17743555406762623
856,0.429360562437228
857,0.3274188148644125
858,0.5006695681285569
859,0.6417810512219617
860,0.4929695346501507
861,0.0
862,0.0
863,0.4260127217944425
864,0.14931369266822891
865,0.0
866,0.38968865082022097
867,0.2653163709407431
868,0.0
869,0.5241044526280549
870,0.5252761968530297
871,0.46702376966856374
872,0.0
873,0.0
874,0.0
875,0.18044861064613327
876,0.0
877,0.2669902912621358
878,0.0
879,0.0
880,0.30733177100770004
881,0.3778038165383327
882,0.4891195179109473
883,0.2991295614328757
884,0.12738533645798455
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.1312353531971877
891,0.03665885503850008
892,0.007532641446267085
893,0.0
894,0.19132909273518572
895,0.06143287579511214
896,0.0
897,0.22045530632741883
898,0.332105791764312
899,0.0
900,0.3006360897221292
901,0.45363240709742214
902,0.029795781720790004
903,0.3046534984934717
904,0.24539671911617
905,0.18044861064613327
906,0.0
907,0.03331101439571471
908,0.09993304318714424
909,0.2669902912621358
910,0.05557415467023763
911,0.20036826247070638
912,0.3987278205557414
913,0.15918982256444592
914,0.24255105456980242
915,0.4131235353197187
916,0.31134917977904253
917,0.2355205892199531
918,0.4872782055574153
919,0.4608302644794108
920,0.2618011382658185
921,0.3262470706394375
922,0.33712755272849015
923,0.4159691998660864
924,0.33880147304988273
925,0.33662537663207226
926,0.3963843321057918
927,0.43337797120857047
928,0.5276196853029795
929,0.4494476062939403
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.332105791764312
937,0.0
938,0.0
939,0.0
940,0.0
941,0.2313357884164713
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.25376632072313354
948,0.0
949,0.0
950,0.0
951,0.0
952,0.11734181452962833
953,0.14412453967191163
954,0.2249748911951791
955,0.0
956,0.0
957,0.21024439236692327
958,0.0
959,0.14931369266822891
960,0.02628054904586541
961,0.24054235018413128
962,0.16404419149648475
963,0.20773351188483413
964,0.15266153331101429
965,0.011382658185470351
