,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.10264000000000001,0.0062474314722132,0.7794639920432797,0.03418669627155601,0.7652405086879783,0.03818501752543045,0.0
1,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.10264000000000001,0.0062474314722132,0.7794639920432797,0.03418669627155601,0.7652405086879783,0.03818501752543045,0.01
2,11,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.10436,0.006192769977966241,0.7702004594235743,0.033284413678117214,0.755447353701543,0.0385141770964851,0.02
3,10,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.10442,0.006020265774864097,0.7720953200757878,0.033390100906822165,0.756057968173925,0.038371274117364136,0.03
4,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.10653999999999998,0.0063567601810985445,0.7603454195657222,0.03376097727443547,0.7458826352799792,0.03728966088286023,0.04
5,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.10166,0.007030248928736449,0.7859151123576542,0.03513530948241571,0.767613138825417,0.041579614313298,0.05
6,7,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.12648,0.006759408258124378,0.6395235224765148,0.04811514645268546,0.6360018998699112,0.047358955149650064,0.06
7,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.13712,0.006857521418121853,0.5754054912264035,0.04650704266160972,0.5775563179705031,0.04510740947066674,0.07
8,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.14082,0.007654253719338021,0.5385190051579,0.049670434686112874,0.5450213084321481,0.04649465065602596,0.08
9,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.15416,0.008938366741189358,0.43896209007984943,0.054082962940098005,0.4254728798962033,0.05428657304704369,0.09
10,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.1625,0.009243916918709297,0.33239026759224777,0.060462753943639314,0.32079137181655576,0.061434441245837405,0.1
11,2,"['P_charged_centers', 'NP_ratio']",0.16194,0.009592517917627259,0.30735629741253745,0.0601014424569624,0.316881471873768,0.062230531950158985,0.11
12,1,['P_charged_centers'],0.16914,0.00862556664805275,0.22808991116999167,0.07340010464011416,0.21083571518754637,0.07626783292524403,0.12
