,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.1056,0.007370210309075312,0.7644758393624218,0.03417156552270172,0.7488250719066641,0.04168073727999041,0.0
1,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.1056,0.007370210309075312,0.7644758393624218,0.03417156552270172,0.7488250719066641,0.04168073727999041,0.01
2,11,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.10714,0.007293860431897501,0.7543976716580789,0.040787106128723466,0.7386503028533472,0.04634558608645667,0.02
3,10,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.10728,0.006440621088062859,0.7566153170124232,0.03759176821058249,0.7397438463094295,0.04312567976280219,0.03
4,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.11091999999999999,0.006383854634936482,0.7377773959317726,0.03906402233078966,0.7231400802308379,0.042730018561336916,0.04
5,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.1056,0.00775112895003044,0.7672837753907875,0.0395054515004646,0.7497736878593318,0.045482439185567665,0.05
6,7,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.13109999999999997,0.008816461875378353,0.6163081806988021,0.05798081782291063,0.6110826940477824,0.058106066029931215,0.06
7,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.14006,0.0070948150081591235,0.5639103610390402,0.04910353892088455,0.565049881312887,0.04697303145726354,0.07
8,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.13986,0.007662923724010303,0.5432142109763076,0.049121828498302725,0.5502212973725509,0.04616615578009784,0.08
9,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.15394000000000002,0.00866812551824211,0.43934287198495175,0.05234878992947513,0.4272966774927018,0.05270309748531284,0.09
10,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.16248,0.009278448146107194,0.33687970284963514,0.0598941977383771,0.3209500862179551,0.06207766772030895,0.1
11,2,"['P_charged_centers', 'NP_ratio']",0.1619,0.009567131231461185,0.30676778926934495,0.06055097922268119,0.31638768056333944,0.062449529377628765,0.11
12,1,['P_charged_centers'],0.16902,0.008654455499914478,0.22808991116999167,0.07340010464011416,0.21083571518754632,0.076267832925244,0.12
