,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.0527,0.0037376463182061523,0.8350195489604324,0.026596274383119005,0.897758404124243,0.01791903026122347,0.0
1,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.0527,0.0037376463182061523,0.8350195489604324,0.026596274383119005,0.897758404124243,0.01791903026122347,0.01
2,12,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05281999999999999,0.0035366085449198364,0.8349404624443573,0.025929039702716476,0.897913296531841,0.016758758101266806,0.02
3,11,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05281999999999999,0.0035366085449198364,0.8349404624443573,0.025929039702716476,0.8979123259986526,0.016758449995984814,0.03
4,10,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.0526,0.003382306905057553,0.8356342651916477,0.0261468123667039,0.8981844035715334,0.016963310343105036,0.04
5,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05362,0.0039642906048875885,0.8318602933061736,0.026857054687766092,0.8952122941615477,0.019413419943940885,0.05
6,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.05114,0.0034409882301455206,0.8403689332265895,0.02351684662944823,0.9042075294947831,0.015807196153274368,0.06
7,7,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0438,0.002959729717389748,0.8608614146809025,0.0219232133858483,0.9256668504348727,0.013594133401635289,0.07
8,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.09966000000000001,0.005998699859136145,0.672654497161479,0.03551014856236131,0.5873834062985485,0.043825853647149506,0.08
9,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage']",0.10332,0.006540458699510302,0.5885873899617389,0.05262249399406473,0.5330249375842049,0.05082552404689847,0.09
10,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.10107999999999999,0.005559999999999998,0.6107622896966856,0.05086033565602394,0.5401254420120991,0.04594818628723255,0.1
11,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.10228,0.0059734077376318445,0.5957092354451394,0.051921864625529106,0.54332610156589,0.044680693633588404,0.11
12,2,"['P_charged_centers', 'NP_ratio']",0.11732,0.005787711119259495,0.40913326627361335,0.05714253931626638,0.36956167927343436,0.04100877769022354,0.12
13,1,['P_charged_centers'],0.11925999999999998,0.005610026737904196,0.4466552011412442,0.04677727659785902,0.3524175264588354,0.03525637921622258,0.13
