,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.03332,0.0043240721548096295,0.6031318712585106,0.04428447612624136,0.8981328460330985,0.02589443788809073,0.0
1,11,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.03332,0.0043240721548096295,0.6031318712585106,0.04428447612624136,0.8981328460330985,0.02589443788809073,0.02
2,10,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.03332,0.0043240721548096295,0.6031318712585106,0.04428447612624136,0.8981328460330985,0.02589443788809073,0.04
3,9,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0333,0.004295346318982905,0.6033646354957021,0.04683794662621804,0.897479526114839,0.02548609506520443,0.06
4,8,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.033240000000000006,0.004081960313378854,0.6052472270662449,0.044196116858984245,0.8982780416041735,0.025965096926431966,0.08
5,7,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.03602,0.003942029933929979,0.5988092606685853,0.04327449989623472,0.8811507482809275,0.02732952151413466,0.1
6,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.06802000000000001,0.006862914832634891,0.47970737287517695,0.04585044526280493,0.5381281052611052,0.07012133819154974,0.12
7,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.08535999999999999,0.007067559692001193,0.36285611705724563,0.04737855397664916,0.3316449846992981,0.05411416042508124,0.14
8,2,"['P_charged_centers', 'NP_ratio']",0.09108000000000001,0.006916183918896317,0.25918088650471394,0.05373645076244349,0.25198427199585544,0.03672304511118784,0.16
9,1,['P_charged_centers'],0.09164000000000001,0.006924622733405772,0.26414092765969,0.039609661205843694,0.25401967974573797,0.026315655328569262,0.18
