Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.005186235114455109
P_charged_centers,1.0,1.0,0.003924276822770579
cLogP,9.3028,9.3028,-0.09723343980595425
cLogP,9.784,9.784,-0.07869014788520771
cLogP,12.515,12.515,0.11632069055939151
cLogP,6.12,6.12,-0.09390845766991653
cLogP,11.8502,11.8502,-0.07976535552293479
cLogP,12.73,12.73,0.2267499559321648
Double_bonds,1.0,1.0,-0.0007610269489714786
Double_bonds,2.0,2.0,0.0002893088118593856
Double_bonds,0.0,0.0,0.0004615088851791727
NP_ratio,4.0,4.0,-0.012898488692870773
NP_ratio,8.0,8.0,-0.008244959150441808
NP_ratio,12.0,12.0,0.02114344784331259
Chol_DMG-PEG_ratio,500.0,500.0,-0.004504356637728451
Chol_DMG-PEG_ratio,100.0,100.0,0.03427947162700537
Chol_DMG-PEG_ratio,10.0,10.0,-0.029775114989276874
Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.042133628655184316
Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.009670365521126347
Dlin-MC3+Helper lipid percentage,60.0,60.0,0.026887588164076836
Dlin-MC3+Helper lipid percentage,80.0,80.0,0.024916406012233865
Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.051578957970902825
Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.056789098385086244
Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.04668016611252727
Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.02907645449889425
Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.12597176796962203
