,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.04152,0.005020916251044225,0.6178401824480555,0.04417490287280874,0.9137047299561614,0.019717301977090578,0.0
1,11,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.04152,0.005020916251044225,0.6178401824480555,0.04417490287280874,0.9137047299561614,0.019717301977090578,0.02
2,10,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.04152,0.005020916251044225,0.6178401824480555,0.04417490287280874,0.9137047299561614,0.019717301977090578,0.04
3,9,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.04164,0.00503491807281906,0.6159407282670908,0.04531299626702784,0.9135000805729573,0.019843432844602427,0.06
4,8,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.04176000000000001,0.00494190246767376,0.6177763788909069,0.04318099404396896,0.9134386738039402,0.01977102459656451,0.08
5,7,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.042280000000000005,0.004754114007888325,0.6151236649842093,0.04206391710798342,0.9137979178190544,0.01938009187546125,0.1
6,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0617,0.0065703881163900815,0.5307130825539496,0.049014992262270546,0.7858650182435457,0.040254659181523565,0.12
7,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.09472000000000001,0.009678925560205533,0.5055403094209049,0.045670915950561476,0.539088484594748,0.04750917769246058,0.14
8,2,"['P_charged_centers', 'NP_ratio']",0.12432,0.009648709758304478,0.3044375677359422,0.050114007238068047,0.2836693718647257,0.03057560571690721,0.16
9,1,['P_charged_centers'],0.1254,0.009469952481401374,0.32272692601867886,0.03241888439276036,0.28341512784882794,0.02219300457691924,0.18
