,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.051419999999999993,0.0056252644382286604,0.6253712075952016,0.045490236621346096,0.8823722443238318,0.029087878820495565,0.0
1,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05132,0.0056584096705699916,0.6242680593065579,0.04610095927013869,0.8824913482937308,0.029138999741713207,0.01
2,12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05136,0.0056524684873071164,0.625458382348541,0.04565048696881027,0.8823146250719353,0.028805275677100305,0.02
3,11,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05144,0.005734666511663953,0.6247280518304241,0.04589803642427022,0.8818967111347021,0.029214077921163033,0.03
4,10,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05158,0.005674821583098451,0.6232621428139827,0.046946673531033344,0.8821880468700263,0.029302620610913325,0.04
5,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05118,0.00582645689935144,0.6238294974163997,0.04659923944133841,0.8825733467043303,0.029959232715251832,0.05
6,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.048940000000000004,0.00532319452960344,0.6311058578199724,0.04316226782520729,0.8897387975986939,0.029467612189283503,0.06
7,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.06656,0.008743363197305712,0.5816359555825866,0.04993191397363037,0.7968173358026288,0.049577120023819074,0.07
8,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage']",0.0699,0.009338629449764027,0.5427378169507774,0.05596845418215663,0.77267140843581,0.057741206349100745,0.08
9,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.10197999999999999,0.009255247160395014,0.5197668104233282,0.04791438853935545,0.5634518125394451,0.04795188778795853,0.09
10,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.1036,0.0093637599285757,0.5241717566537477,0.05104680924226407,0.5680735100295741,0.04317831277254641,0.1
11,2,"['P_charged_centers', 'NP_ratio']",0.14368000000000003,0.008902673755675872,0.2688594150204814,0.061764202631852096,0.2563634572339485,0.03822406106766661,0.11
12,1,['P_charged_centers'],0.14464000000000002,0.008650456635345903,0.28812321326905355,0.03281033847707997,0.2606309398848777,0.025319778794610663,0.12
