,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.09295855612012519
1,P_charged_centers,1.0,1.0,0.03002968489003401
2,cLogP,9.3028,9.3028,-0.027986669643195697
3,cLogP,9.784,9.784,0.05593910587788731
4,cLogP,12.515,12.515,0.04954438333061558
5,cLogP,6.12,6.12,-0.045221589507907646
6,NP_ratio,4.0,4.0,-0.009516671820667877
7,NP_ratio,8.0,8.0,-0.0008486759431866997
8,NP_ratio,12.0,12.0,-0.0053924899689646215
9,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.008019148734708617
10,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04846506244057996
11,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.0148796305745771
12,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.034245332793712065
13,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.04327711509902859
14,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.05757837663406022
15,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.04401409414504414
16,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.027187705241502425
17,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.0979062319456703
18,Chol_DMG-PEG_ratio,500.0,500.0,0.04096314672293762
19,Chol_DMG-PEG_ratio,100.0,100.0,0.11364267464990002
20,Chol_DMG-PEG_ratio,10.0,10.0,-0.19969692704176734
