,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.06301142515923915
1,P_charged_centers,1.0,1.0,0.018992545307926285
2,cLogP,9.3028,9.3028,-0.02668355690435629
3,cLogP,9.784,9.784,0.03811247542193428
4,cLogP,12.515,12.515,0.028124139458015392
5,cLogP,6.12,6.12,-0.035298095194048876
6,NP_ratio,4.0,4.0,0.012439456463497967
7,NP_ratio,8.0,8.0,-0.004212150097803439
8,NP_ratio,12.0,12.0,-0.007609805142987856
9,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.053372999454305486
10,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.05243486966648152
11,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.03432950172352092
12,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.033596227082932195
13,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.10815843471407341
14,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.024773684686825267
15,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.008460490647532806
16,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.022907035146602174
17,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.00892553449211219
18,Chol_DMG-PEG_ratio,500.0,500.0,0.07643701222721579
19,Chol_DMG-PEG_ratio,100.0,100.0,0.04313097868836531
20,Chol_DMG-PEG_ratio,10.0,10.0,-0.11978192541170515
