,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.0776,0.009026627277117408,0.8177648332096464,0.049136196833056325,0.8387875266540591,0.05054834044150876,0.0
1,10,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.07746,0.009062472068922474,0.8187261297963232,0.04924786892397105,0.8391675867704711,0.050748165117004175,0.01
2,9,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.07730000000000001,0.008516454661418682,0.820495164031984,0.04898710004725577,0.8440035278334063,0.04678727205483464,0.02
3,8,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.0868,0.008919641248391105,0.8037881808759715,0.036367138921632736,0.7844297255778381,0.048612249102870174,0.03
4,7,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.08456000000000002,0.008265978465977273,0.812949649931811,0.037751752417747704,0.7979531612083157,0.051203855648640495,0.04
5,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.08566000000000001,0.008714608424937978,0.815193079930014,0.03464678938233725,0.7951764849750917,0.045458908369473555,0.05
6,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage']",0.14896,0.008366504646505615,0.3926586644510576,0.07027630715965895,0.5327902597951768,0.0634556204532348,0.06
7,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.17126000000000002,0.008541217711778569,0.15283370429273907,0.055131294573422,0.12983028076037206,0.05469560695878372,0.07
8,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.16814,0.008685643326777813,0.14876781139014456,0.07134594937976522,0.1887926898403427,0.06130843663236477,0.08
9,2,"['P_charged_centers', 'NP_ratio']",0.16802,0.008410683682079595,0.15201743453858374,0.0695081995885164,0.2056919399730636,0.057574595118241985,0.09
10,1,['P_charged_centers'],0.16722,0.008283211937406887,0.21399223228194889,0.07321837735783146,0.2222147096418045,0.05750726954649588,0.1
