,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,NP_ratio,4.0,4.0,-0.014572301484678647
1,NP_ratio,8.0,8.0,-0.009313257200096809
2,NP_ratio,12.0,12.0,0.024747725186717084
3,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.03376046179142682
4,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.037304998265939145
5,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.019345626652038986
6,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.046503209900137676
7,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.03682458610509782
8,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.013140899404222426
9,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.014108338395042814
10,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.011395142796928697
11,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.007100568496630699
12,Chol_DMG-PEG_ratio,500.0,500.0,-0.0012043151702573784
13,Chol_DMG-PEG_ratio,100.0,100.0,0.04032866529282467
14,Chol_DMG-PEG_ratio,10.0,10.0,-0.04694266042112789
15,P_charged_centers,0.0,0.0,-0.025357197064380797
16,P_charged_centers,1.0,1.0,0.01635936264152237
17,N_charged_centers,1.0,1.0,-0.053183326615060734
18,N_charged_centers,0.0,0.0,0.12494345294031227
19,Double_bonds,1.0,1.0,-0.012569022428620716
20,Double_bonds,2.0,2.0,0.01436787160913776
21,Double_bonds,0.0,0.0,-0.010205639787502496
22,Zeta,,,
