,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05468,0.003602443615103504,0.7319706868576429,0.03639781845757442,0.8812038441760874,0.0185019167971368,0.0
1,12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05465999999999999,0.0035361561051514686,0.7316085886409689,0.03670584789834114,0.8812618384340667,0.018669218426651608,0.01
2,11,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05472,0.003649876710246526,0.7316418971277845,0.036997683253377836,0.8812089996255971,0.018293932314895782,0.02
3,10,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05464,0.0036865159703980675,0.7314050519992961,0.03755421472101394,0.881304645958459,0.018570154750383077,0.03
4,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05494000000000001,0.0036900406501825973,0.7312893745781821,0.0378401731983231,0.8796540947977768,0.019461424627509848,0.04
5,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.05348,0.0034481299279464513,0.7429760789526949,0.03442661337064668,0.8867945176789909,0.018899163179932548,0.05
6,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.07254000000000001,0.005020796749520935,0.6783196404878978,0.04179809212415843,0.7658204423334983,0.027606178775171488,0.06
7,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage']",0.08821999999999999,0.0062427237645117685,0.5739229231200641,0.05266761832991016,0.6180160233557824,0.03868219917863824,0.07
8,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.08986000000000002,0.00640627817066977,0.5516750416310898,0.0510253859935983,0.5679907727745587,0.04381219437281603,0.08
9,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.08946000000000001,0.006394403803326782,0.5315056392554379,0.04821765201907403,0.5656963749665365,0.04780691589249333,0.09
10,2,"['P_charged_centers', 'NP_ratio']",0.10182000000000001,0.006828440524746481,0.3878125679400618,0.05089802286041903,0.40352219017548485,0.034067722724489866,0.1
11,1,['P_charged_centers'],0.10316,0.0065371553446434165,0.39081219565199865,0.04380737412208746,0.385740470090074,0.029915249763266004,0.11
