Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.048277246752033244
P_charged_centers,1.0,1.0,0.019891526280844587
cLogP,9.3028,9.3028,-0.04605623530837769
cLogP,9.784,9.784,0.03913938187717229
cLogP,12.515,12.515,0.032212393768885655
cLogP,6.12,6.12,-0.041457806271038275
Hbond_A,10.0,10.0,0.003946173440795047
Hbond_A,9.0,9.0,0.007016609988871009
Hbond_A,4.0,4.0,-0.0007857569469000813
Hbond_A,8.0,8.0,-0.00541209263990843
NP_ratio,4.0,4.0,0.013875303529862845
NP_ratio,8.0,8.0,-0.004069886130623509
NP_ratio,12.0,12.0,-0.009805417399239274
Chol_DMG-PEG_ratio,500.0,500.0,0.0837225336506027
Chol_DMG-PEG_ratio,100.0,100.0,0.046572362106786495
Chol_DMG-PEG_ratio,10.0,10.0,-0.13029489575738926
Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.02487125472466852
Dlin-MC3+Helper lipid percentage,40.0,40.0,0.01013775421051087
Dlin-MC3+Helper lipid percentage,60.0,60.0,0.02587781301402754
Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.011144312499869944
Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.06180499724428978
Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.06230838375264594
Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.04059261091614953
Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.03347319820713885
Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.1312327937059459
