,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,0.0007279563079793207
1,P_charged_centers,1.0,1.0,-0.002383673662929656
2,N_charged_centers,1.0,1.0,-0.00027076894683852757
3,N_charged_centers,0.0,0.0,0.0032891104224719745
4,Double_bonds,1.0,1.0,0.003831960032588777
5,Double_bonds,2.0,2.0,0.04442302147982102
6,Double_bonds,0.0,0.0,-0.02787501011744396
7,NP_ratio,4.0,4.0,-0.03787538705534832
8,NP_ratio,8.0,8.0,0.010158961015653358
9,NP_ratio,12.0,12.0,0.025340931654181487
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.019727831001237473
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.012190700150633369
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,0.0007619201423216933
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.05160338644186445
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,-0.02319585844973043
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.09736266615134824
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.011952085389299451
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.08605269506778776
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.003997672881677225
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.01696361951055271
20,Chol_DMG-PEG_ratio,100.0,100.0,0.08220851746495887
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.06316351493868547
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,-0.0019936290375867846
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.04442693097709285
