,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.0441649979919747
1,P_charged_centers,1.0,1.0,0.018197637483008493
2,cLogP,9.3028,9.3028,-0.019879415286967055
3,cLogP,9.784,9.784,0.054524557465370056
4,cLogP,12.515,12.515,0.03549052171869963
5,cLogP,6.12,6.12,-0.034696628297755
6,NP_ratio,4.0,4.0,0.008271965468923247
7,NP_ratio,8.0,8.0,-0.012517454974870718
8,NP_ratio,12.0,12.0,-0.011689559921311847
9,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.06373710410983335
10,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.05585159010888526
11,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.033047930471944036
12,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.041509903893185145
13,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.1708121640188964
14,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.002852400029781796
15,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.006571634889973536
16,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.011869026647618517
17,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.03307393147244499
18,Chol_DMG-PEG_ratio,500.0,500.0,0.07303765179775654
19,Chol_DMG-PEG_ratio,100.0,100.0,0.04114263715133484
20,Chol_DMG-PEG_ratio,10.0,10.0,-0.1368811432109525
