,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.028505905987034542
1,P_charged_centers,1.0,1.0,0.019064020743438586
2,N_charged_centers,1.0,1.0,-0.05420310920288906
3,N_charged_centers,0.0,0.0,0.10972592226680171
4,Double_bonds,1.0,1.0,-0.015554160430264067
5,Double_bonds,2.0,2.0,0.01969184583100917
6,Double_bonds,0.0,0.0,-0.013150468542348685
7,NP_ratio,4.0,4.0,-0.010768432244877097
8,NP_ratio,8.0,8.0,-0.008683861890523392
9,NP_ratio,12.0,12.0,0.019163252944168284
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.031849071640692304
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.03401555262400645
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.025153123441830516
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.05199549349146527
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.04334896530105555
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.0019007217603855117
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.013281709712814838
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.007020842315308143
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.005168583372419388
19,Chol_DMG-PEG_ratio,500.0,500.0,0.008571008216097612
20,Chol_DMG-PEG_ratio,100.0,100.0,0.03924456231658986
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.0508488170518506
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,0.0001413305234173673
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.0632103722456957
