,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0,0,-0.022075209463806603
1,P_charged_centers,1,1,0.01594153336493461
2,N_charged_centers,1,1,-0.05928570786768494
3,N_charged_centers,0,0,0.11426271739129425
4,Hbond_D,3,3,-0.009847755476930696
5,Hbond_D,2,2,-0.00013422542291616552
6,Hbond_D,0,0,0.0061524282617036845
7,Double_bonds,1,1,-0.01070728732140115
8,Double_bonds,2,2,0.026359725751379345
9,Double_bonds,0,0,-0.0204505201625598
10,NP_ratio,4,4,-0.013517429249612892
11,NP_ratio,8,8,-0.00982137667374805
12,NP_ratio,12,12,0.023338805923360944
13,Dlin-MC3_Helper lipid_ratio,200,200,-0.03576343363415118
14,Dlin-MC3_Helper lipid_ratio,100,100,-0.03776076477772893
15,Dlin-MC3_Helper lipid_ratio,50,50,-0.024684323290740377
16,Dlin-MC3_Helper lipid_ratio,10,10,0.053218700251391034
17,Dlin-MC3_Helper lipid_ratio,1,1,0.04498982145122952
18,Dlin-MC3+Helper lipid percentage,20,20,-0.007933925234797065
19,Dlin-MC3+Helper lipid percentage,40,40,0.01624698075053302
20,Dlin-MC3+Helper lipid percentage,60,60,-0.004556447460718008
21,Dlin-MC3+Helper lipid percentage,80,80,-0.0037566080550180143
22,Chol_DMG-PEG_ratio,500,500,0.010687645320251104
23,Chol_DMG-PEG_ratio,100,100,0.0475345670943349
24,Chol_DMG-PEG_ratio,10,10,-0.058222212414586
