,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0,0,-0.13024257324852795
1,P_charged_centers,1,1,0.03685928878119767
2,N_charged_centers,1,1,-0.015413276231019795
3,N_charged_centers,0,0,0.04052692917734502
4,Hbond_D,3,3,0.02588977787355429
5,Hbond_D,2,2,0.06190561609151306
6,Hbond_D,0,0,-0.031208893772209114
7,NP_ratio,4,4,0.00603881947247353
8,NP_ratio,8,8,0.008665561778058923
9,NP_ratio,12,12,-0.014704381250532436
10,Dlin-MC3_Helper lipid_ratio,200,200,-0.00820550545140649
11,Dlin-MC3_Helper lipid_ratio,100,100,-0.04347789124815807
12,Dlin-MC3_Helper lipid_ratio,50,50,-0.028601653460488104
13,Dlin-MC3_Helper lipid_ratio,10,10,0.009526627732216068
14,Dlin-MC3_Helper lipid_ratio,1,1,0.07075842242783657
15,Dlin-MC3+Helper lipid percentage,20,20,0.06519244735888274
16,Dlin-MC3+Helper lipid percentage,40,40,0.046210363593749235
17,Dlin-MC3+Helper lipid percentage,60,60,-0.026459517970995054
18,Dlin-MC3+Helper lipid percentage,80,80,-0.08494329298163701
19,Chol_DMG-PEG_ratio,500,500,0.04098847882156155
20,Chol_DMG-PEG_ratio,100,100,0.1266149861419475
21,Chol_DMG-PEG_ratio,10,10,-0.16760346496350872
