,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.002743679225107289
1,P_charged_centers,1.0,1.0,0.0018768807900908229
2,N_charged_centers,1.0,1.0,-0.0276875808974445
3,N_charged_centers,0.0,0.0,0.048915572382108
4,Double_bonds,1.0,1.0,-0.01734145290973942
5,Double_bonds,2.0,2.0,0.03414674635758191
6,Double_bonds,0.0,0.0,-0.015757784443892305
7,NP_ratio,4.0,4.0,-0.0038927219837135603
8,NP_ratio,8.0,8.0,-0.006450667865408886
9,NP_ratio,12.0,12.0,0.010327537515018808
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.042748457971150684
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04816860856846767
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.04256062445028676
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.006834033803650723
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.12662190739634802
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.016396145638125467
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.00695785382235384
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.004307778907520561
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.019937508498598083
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.004104411741201839
20,Chol_DMG-PEG_ratio,100.0,100.0,0.026034684422798982
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.019480468963947586
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,0.0005206049661935024
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.08888671604739314
