,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.00029342602493910943
1,P_charged_centers,1.0,1.0,0.00024817233054131183
2,N_charged_centers,1.0,1.0,-0.05603096417685243
3,N_charged_centers,0.0,0.0,0.1585279949808426
4,Double_bonds,1.0,1.0,-0.008814669354064513
5,Double_bonds,2.0,2.0,-0.006513023658669428
6,Double_bonds,0.0,0.0,0.014814638051817935
7,NP_ratio,4.0,4.0,-0.0077685573301382515
8,NP_ratio,8.0,8.0,-0.009545861365299106
9,NP_ratio,12.0,12.0,0.0173202048301387
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.03560133544559786
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.03901317049458176
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.03414356618037566
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.023667939884600624
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.12438967040610507
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.030846980497213534
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.008137867076539388
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.014795348067604424
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.01659115208914028
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.0007027873376467187
20,Chol_DMG-PEG_ratio,100.0,100.0,0.011955949963133096
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.012247012224781839
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,3.4779640661747185e-05
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,-0.007336130434255516
