,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,0.0020307538251939593
1,P_charged_centers,1.0,1.0,0.002718439144301136
2,N_charged_centers,1.0,1.0,-0.010535868317063745
3,N_charged_centers,0.0,0.0,0.019135569011808275
4,Double_bonds,1.0,1.0,0.021068854507922192
5,Double_bonds,2.0,2.0,0.0628036075449179
6,Double_bonds,0.0,0.0,-0.01794335922985888
7,NP_ratio,4.0,4.0,-0.04471964029851492
8,NP_ratio,8.0,8.0,0.017008047444016607
9,NP_ratio,12.0,12.0,0.03419115719957543
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.007676073104433874
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.0006659480394250238
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,0.014978719324578168
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.07529181635659515
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,-0.023567321083807376
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.08942106063039135
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.012188036136814054
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.0977822198598473
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.006412681793045698
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.022415773997648016
20,Chol_DMG-PEG_ratio,100.0,100.0,0.08361258315109603
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.05584583980485147
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,0.0003444292793648224
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.013201011149656211
