,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.0006348899265386328
1,P_charged_centers,1.0,1.0,0.0004475893581055908
2,N_charged_centers,1.0,1.0,-0.07702741801389482
3,N_charged_centers,0.0,0.0,0.15019874570985922
4,Double_bonds,1.0,1.0,0.0024196508521661607
5,Double_bonds,2.0,2.0,-0.013319848935018563
6,Double_bonds,0.0,0.0,0.01382211408127728
7,NP_ratio,4.0,4.0,-0.005244197798589333
8,NP_ratio,8.0,8.0,-0.00995705375616525
9,NP_ratio,12.0,12.0,0.014953063530129847
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.04739150905654278
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.050200052039082815
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.046155550698931735
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.02293777073096316
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.12087962169530136
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.033656706558660765
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.007625202380552176
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.01986035337874346
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.022724849319465303
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.001623007716309622
20,Chol_DMG-PEG_ratio,100.0,100.0,0.012696869088057963
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.009183450077925374
22,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,-0.0016953405859453947
23,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,-0.006372407872658617
