,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0,0,-0.000375177665195628
1,P_charged_centers,1,1,3.2052657713647045e-05
2,N_charged_centers,1,1,-0.07650904485399342
3,N_charged_centers,0,0,0.1439529558966387
4,Double_bonds,1,1,0.0021839911273310517
5,Double_bonds,2,2,-0.013905877598952017
6,Double_bonds,0,0,0.01479339213093533
7,NP_ratio,4,4,-0.006996542013746882
8,NP_ratio,8,8,-0.009025518981337074
9,NP_ratio,12,12,0.01602206099508399
10,Dlin-MC3_Helper lipid_ratio,200,200,-0.04624327685080936
11,Dlin-MC3_Helper lipid_ratio,100,100,-0.04940257940621181
12,Dlin-MC3_Helper lipid_ratio,50,50,-0.04194905533932728
13,Dlin-MC3_Helper lipid_ratio,10,10,0.02120817590392168
14,Dlin-MC3_Helper lipid_ratio,1,1,0.11638673569242654
15,Dlin-MC3+Helper lipid percentage,20,20,-0.03952650524299397
16,Dlin-MC3+Helper lipid percentage,40,40,-0.008396616791951477
17,Dlin-MC3+Helper lipid percentage,60,60,0.025178073243251282
18,Dlin-MC3+Helper lipid percentage,80,80,0.022745048791694207
19,Chol_DMG-PEG_ratio,500,500,-0.005367690636538454
20,Chol_DMG-PEG_ratio,100,100,0.028782488049658363
21,Chol_DMG-PEG_ratio,10,10,-0.023414797413119866
