,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.055459999999999995,0.005741811560822943,0.8349957568679236,0.02236926741817642,0.8832206654233973,0.025907966820997424,0.0
1,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.055459999999999995,0.005741811560822943,0.8349957568679236,0.02236926741817642,0.8832206654233973,0.025907966820997424,0.01
2,11,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.0555,0.005685947590331799,0.8347013558472562,0.021028306864198338,0.8834119675058016,0.0258308747956926,0.02
3,10,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05551999999999999,0.005724473774942112,0.8342191654474537,0.02157492413992671,0.883206299588263,0.025465690546551997,0.03
4,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.05652,0.0058591466955521775,0.8307843711990395,0.022126038661735042,0.8792613531883717,0.027265729154683564,0.04
5,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.05472,0.005107014783608915,0.8388431839820708,0.02387494593157908,0.8881824063706037,0.02501928632873322,0.05
6,7,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.07708000000000001,0.0062732447744369094,0.7525543415673593,0.0245780250940294,0.746929510586037,0.03875341051889041,0.06
7,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.09142000000000002,0.007141680474510183,0.7212641787885973,0.027571416863518654,0.6359413267407639,0.04297939688598459,0.07
8,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.09049999999999998,0.0068124885321004395,0.7049198730613294,0.03316239894842862,0.6045574132561863,0.035070559442366464,0.08
9,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.0983,0.00615223536610881,0.6380147830661956,0.051541507685990605,0.55889201412918,0.04802545411652598,0.09
10,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.09948,0.00630948492351,0.6209993377032822,0.04260285204811489,0.574046519099141,0.04335685399753459,0.1
11,2,"['P_charged_centers', 'NP_ratio']",0.11478,0.006706086787389498,0.44079327252404954,0.048927604820904046,0.39530563098658156,0.033284091908368174,0.11
12,1,['P_charged_centers'],0.11707999999999999,0.007517552793296499,0.4658921692884195,0.04485447742971738,0.3739671200787833,0.03356518666159273,0.12
