,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0417,0.0029206163733020464,0.8462082541435977,0.02049500544700093,0.9267593491218936,0.014142343616457238,0.0
1,11,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0417,0.0029206163733020464,0.8462082541435977,0.02049500544700093,0.9267593491218936,0.014142343616457238,0.02
2,10,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0417,0.0029206163733020464,0.8462082541435977,0.02049500544700093,0.9267593491218936,0.014142343616457238,0.04
3,9,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.04184,0.0031391718653173482,0.8454531872905942,0.020216542847954665,0.9265748658850026,0.014304391881119302,0.06
4,8,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.04189999999999999,0.0031064449134018133,0.8442483620961276,0.02034640473930236,0.926314359929294,0.014286691746641164,0.08
5,7,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0433,0.002934280150224242,0.8423295432093777,0.02144684065313446,0.923124774892807,0.014273875368737383,0.1
6,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.08269999999999998,0.006478425734698207,0.7282754129001721,0.03375092310749577,0.673442972614908,0.03833354195985674,0.12
7,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.09344,0.0063282224992489014,0.6073787211070567,0.039758382968770996,0.5693663231308814,0.046259049179037615,0.14
8,2,"['P_charged_centers', 'NP_ratio']",0.10674000000000002,0.00684342019753281,0.46629282293070035,0.0446508836980225,0.41682637341822487,0.03199500199565691,0.16
9,1,['P_charged_centers'],0.10845999999999999,0.006585468851949723,0.485101430991721,0.03196816640438311,0.40030311089146003,0.026865047795666633,0.18
