,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,15,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta', 'PDI']",0.10654,0.005341198367407824,0.8029268155517112,0.02914565372337466,0.791045632837503,0.03245640221115051,0.0
1,14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'cTPSA', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta', 'PDI']",0.10618,0.0053355037250478994,0.8038648924364108,0.028588720845867846,0.7922889241764612,0.03183818880988659,0.02
2,12,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta', 'PDI']",0.10802000000000002,0.005331003657849055,0.7979235929477272,0.029601999784853505,0.7857045760315613,0.033212311095714,0.04
3,11,"['P_charged_centers', 'N_charged_centers', 'cTPSA', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta', 'PDI']",0.10799999999999998,0.005362835071116769,0.7968345566084826,0.029702307098280586,0.7845199472190094,0.0338934086775136,0.06
4,10,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta', 'PDI']",0.11096,0.005531582052180009,0.785521441629038,0.029447481265609258,0.7742711416766855,0.03280981440600886,0.08
5,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.10711999999999999,0.005213981204415682,0.798392557797633,0.02902265967853953,0.7884482342754626,0.03181746933796602,0.1
6,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.10132,0.005456885558631405,0.8263763063148754,0.026108761175959255,0.814149940067464,0.02895286747324588,0.12
7,7,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.09382,0.005694523685085523,0.8494458237360349,0.026442562956747503,0.83988997594222,0.029183756306624366,0.14
8,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.15008000000000002,0.007835406817772771,0.5230519953621026,0.052820305625655636,0.522846376707594,0.055387511360675636,0.16
9,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.14198,0.007503305938051569,0.5507070995692059,0.05460098041415453,0.5635971142101518,0.06017325873435447,0.18
10,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.15864,0.007388531653853834,0.4531389110468042,0.059257905529773384,0.43966504659669536,0.05874986200473632,0.2
11,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.17206000000000002,0.006534248235260115,0.276940841725475,0.05463041692155411,0.27174855469296355,0.05392910159736594,0.22
12,2,"['P_charged_centers', 'NP_ratio']",0.17100000000000004,0.0067911707385398526,0.27126606780899587,0.052398020315145025,0.2775875665808813,0.05478306781945641,0.24
13,1,['P_charged_centers'],0.17684,0.007261845495464632,0.19832656555746722,0.06453440836434335,0.18677757366699535,0.06519541415677102,0.26
