,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI']",0.04002000000000001,0.004802041232642635,0.5817520763043537,0.05747270306695784,0.8281977209734077,0.0461377295476922,0.0
1,12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI']",0.0404,0.004787483681434329,0.576492889836636,0.05904833948107992,0.827439538756342,0.0463453589627459,0.01
2,11,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI']",0.040760000000000005,0.005555393775422224,0.5811746668599285,0.05245583489116754,0.8243007286545999,0.04763681782280681,0.02
3,10,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI']",0.04084000000000001,0.005500399985455602,0.5815083536512964,0.052499903753012694,0.8243958274316867,0.0474129333781404,0.03
4,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'PDI']",0.041260000000000005,0.0055885955301846636,0.5805610209768887,0.04975093747249709,0.8216892133573045,0.048686909891645765,0.04
5,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size']",0.03944,0.005091797325110259,0.579082408027205,0.0528753185515369,0.8394961509119376,0.04082140634711464,0.05
6,7,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.0369,0.0041533119314590364,0.584999582993804,0.05551504256854185,0.8715749757243644,0.03490122389689586,0.06
7,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.07724,0.0084818865825947,0.329399480783989,0.05935610429633159,0.4084099038091011,0.07674548444768477,0.07
8,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.08378000000000001,0.006809669595509021,0.3276034227583697,0.04710612922014964,0.2696179623812937,0.05284889417767764,0.08
9,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.084,0.006396874236687789,0.3537649983333626,0.0415694227121361,0.3005649871684706,0.04879488345166295,0.09
10,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.08498000000000001,0.006525304590591921,0.366221704670775,0.04811479349725869,0.33453118851570773,0.0495120721946922,0.1
11,2,"['P_charged_centers', 'NP_ratio']",0.091,0.006308724118235001,0.25746393658591454,0.042287825174486905,0.2528237831090018,0.02795837526768148,0.11
12,1,['P_charged_centers'],0.09164,0.0064273167029484405,0.2634240446854999,0.034273031831474635,0.2495702052716027,0.023571674964848587,0.12
