,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0,0,-0.0010060516519037352
1,P_charged_centers,1,1,0.00027754546803300675
2,N_charged_centers,1,1,-0.09337357615778816
3,N_charged_centers,0,0,0.14841080647647173
4,Double_bonds,1,1,0.005555568744327216
5,Double_bonds,2,2,-0.019666462253698374
6,Double_bonds,0,0,0.014893432272595434
7,NP_ratio,4,4,-0.005719251095351505
8,NP_ratio,8,8,-0.012471235136293132
9,NP_ratio,12,12,0.013473642121865399
10,Dlin-MC3_Helper lipid_ratio,200,200,-0.051578287254819374
11,Dlin-MC3_Helper lipid_ratio,100,100,-0.05744624874225527
12,Dlin-MC3_Helper lipid_ratio,50,50,-0.050454392145077034
13,Dlin-MC3_Helper lipid_ratio,10,10,0.016035546727879595
14,Dlin-MC3_Helper lipid_ratio,1,1,0.10148917988865643
15,Dlin-MC3+Helper lipid percentage,20,20,-0.04382371666216362
16,Dlin-MC3+Helper lipid percentage,40,40,-0.011625562158358875
17,Dlin-MC3+Helper lipid percentage,60,60,0.016098472410588566
18,Dlin-MC3+Helper lipid percentage,80,80,0.018693599337685947
19,Chol_DMG-PEG_ratio,500,500,-0.009642568785876798
20,Chol_DMG-PEG_ratio,100,100,0.022260893292406877
21,Chol_DMG-PEG_ratio,10,10,-0.019767371485208057
