,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0,0,-0.0007620360009274564
1,P_charged_centers,1,1,0.0005351116091299751
2,N_charged_centers,1,1,-0.07477358124498833
3,N_charged_centers,0,0,0.16192995096407153
4,Double_bonds,1,1,0.00856671502661976
5,Double_bonds,2,2,-0.016276719330168426
6,Double_bonds,0,0,0.018797366775296566
7,NP_ratio,4,4,-0.0035642131885996855
8,NP_ratio,8,8,-0.010381710157075168
9,NP_ratio,12,12,0.014599616189203985
10,Dlin-MC3_Helper lipid_ratio,200,200,-0.049181034636328474
11,Dlin-MC3_Helper lipid_ratio,100,100,-0.04905322830562817
12,Dlin-MC3_Helper lipid_ratio,50,50,-0.04215681536625472
13,Dlin-MC3_Helper lipid_ratio,10,10,0.022174795938377435
14,Dlin-MC3_Helper lipid_ratio,1,1,0.10225204789534703
15,Dlin-MC3+Helper lipid percentage,20,20,-0.03850307065177192
16,Dlin-MC3+Helper lipid percentage,40,40,-0.010659495260063143
17,Dlin-MC3+Helper lipid percentage,60,60,0.014930971107277478
18,Dlin-MC3+Helper lipid percentage,80,80,0.018450840933960894
19,Chol_DMG-PEG_ratio,500,500,-0.005708839422802632
20,Chol_DMG-PEG_ratio,100,100,0.02056825439762323
21,Chol_DMG-PEG_ratio,10,10,-0.018752306776796686
