,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0,0,-0.0016577660965458273
1,P_charged_centers,1,1,0.0014668236984499647
2,Hbond_D,3,3,0.004158178105140545
3,Hbond_D,2,2,-0.016224158458975662
4,Hbond_D,0,0,0.010943796572761481
5,Hbond_A,10,10,-0.027691550240886452
6,Hbond_A,9,9,-0.021118612541608798
7,Hbond_A,4,4,0.012284818167841771
8,Hbond_A,8,8,-0.03957391710425667
9,Hbond_A,0,0,0.11987403010159367
10,Double_bonds,1,1,-0.023278870867582294
11,Double_bonds,2,2,0.04918276582004189
12,Double_bonds,0,0,-0.02879350851903672
13,Dlin-MC3_Helper lipid_ratio,200,200,-0.04988370041144389
14,Dlin-MC3_Helper lipid_ratio,100,100,-0.06484326972372709
15,Dlin-MC3_Helper lipid_ratio,50,50,-0.05114717183071514
16,Dlin-MC3_Helper lipid_ratio,10,10,0.0230666016904422
17,Dlin-MC3_Helper lipid_ratio,1,1,0.1428075402754436
18,Dlin-MC3+Helper lipid percentage,20,20,-0.03187761105489763
19,Dlin-MC3+Helper lipid percentage,40,40,-0.004695234746247839
20,Dlin-MC3+Helper lipid percentage,60,60,0.009492758563199682
21,Dlin-MC3+Helper lipid percentage,80,80,0.027080087237945725
22,Chol_DMG-PEG_ratio,500,500,-0.00730752886797481
23,Chol_DMG-PEG_ratio,100,100,0.050577136553473914
24,Chol_DMG-PEG_ratio,10,10,-0.043269607685499194
25,NP_ratio,4,4,-0.005128300286698783
26,NP_ratio,8,8,-0.011375502708456109
27,NP_ratio,12,12,0.016503802995154936
