,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.0044664301346967845
1,P_charged_centers,1.0,1.0,0.0035689386038287073
2,cLogP,9.3028,9.3028,-0.0750438001783476
3,cLogP,9.784,9.784,-0.058658825772310845
4,cLogP,12.515,12.515,0.13010981622743545
5,cLogP,6.12,6.12,-0.07364168466569648
6,cLogP,11.8502,11.8502,-0.06187519948899588
7,cLogP,12.73,12.73,0.26074341805866236
8,Hbond_D,3.0,3.0,-0.0039050746134704057
9,Hbond_D,2.0,2.0,0.0009450380283964691
10,Hbond_D,0.0,0.0,0.0008192853344955907
11,Total_Carbon_Tails,36.0,36.0,-5.960991788951101e-05
12,Total_Carbon_Tails,28.0,28.0,0.00018922655051426232
13,NP_ratio,4.0,4.0,-0.0107258710881843
14,NP_ratio,8.0,8.0,-0.009720050705557383
15,NP_ratio,12.0,12.0,0.021320109772644737
16,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.04064584342938251
17,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04701409531495414
18,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.03844045686403476
19,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.033786238163187314
20,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.1284839505268461
21,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.03556713668620985
22,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.010746625909558783
23,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.020352877881308296
24,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.019246055074188553
25,Chol_DMG-PEG_ratio,500.0,500.0,-0.0018173965201649098
26,Chol_DMG-PEG_ratio,100.0,100.0,0.03204992166479271
27,Chol_DMG-PEG_ratio,10.0,10.0,-0.028590800087498848
