,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.026369748968839653
1,P_charged_centers,1.0,1.0,0.020501061175304647
2,cLogP,9.3028,9.3028,-0.02132442615860645
3,cLogP,9.784,9.784,0.005953360139628013
4,cLogP,12.515,12.515,0.06721581237936886
5,cLogP,6.12,6.12,-0.05951550036967692
6,cLogP,11.8502,11.8502,-0.02366385385634184
7,cLogP,12.73,12.73,0.11475625737582326
8,Hbond_D,3.0,3.0,0.015020537369188725
9,Hbond_D,2.0,2.0,-0.008825901870220334
10,Hbond_D,0.0,0.0,0.0024792353250136065
11,NP_ratio,4.0,4.0,-0.00415045976146118
12,NP_ratio,8.0,8.0,-0.012695676651169361
13,NP_ratio,12.0,12.0,0.015651855082069236
14,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.03779184544959819
15,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.05413573848806342
16,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.04127528139389445
17,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.03473383971958485
18,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.152510826616216
19,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.03084501189049453
20,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.009045831097516922
21,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.004909882876373008
22,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.023161349863237188
23,Chol_DMG-PEG_ratio,500.0,500.0,-0.0053440651169450615
24,Chol_DMG-PEG_ratio,100.0,100.0,0.04512725648096955
25,Chol_DMG-PEG_ratio,10.0,10.0,-0.04206708814568473
