,# of Features,Feature names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,linkage distance
0,13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.048620000000000003,0.0038620719827574417,0.8198421437017699,0.025198844689678403,0.8969446092401345,0.020528760689166002,0.0
1,12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.048639999999999996,0.0038510258373581447,0.820169825346333,0.024754102059534763,0.897119797452027,0.020370779962856352,0.01
2,11,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.04856,0.003800842011975767,0.8201953121027569,0.025515395166254763,0.8971356391754943,0.02029537585835615,0.02
3,10,"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.04856,0.0037585103432077977,0.8193984735472584,0.025384473936878857,0.8972144402115321,0.020309011351508376,0.03
4,9,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Size', 'Zeta']",0.04915999999999999,0.003971699887957297,0.8159770599349873,0.024793909171102888,0.8949359420911422,0.02082042040488861,0.04
5,8,"['P_charged_centers', 'N_charged_centers', 'Double_bonds', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio', 'Zeta']",0.047299999999999995,0.00404103947023535,0.8283668274313801,0.021226172282504056,0.9027667675163228,0.019282090096771478,0.05
6,6,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage', 'Chol_DMG-PEG_ratio']",0.09186,0.006529961715048565,0.6642541911715711,0.03885222204928576,0.6058579955294325,0.04116627238650894,0.06
7,5,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3_Helper lipid_ratio', 'Dlin-MC3+Helper lipid percentage']",0.09272,0.007515424139727578,0.6160072339996963,0.044669663546171676,0.5716666269726745,0.044073344178647555,0.07
8,4,"['P_charged_centers', 'N_charged_centers', 'NP_ratio', 'Dlin-MC3+Helper lipid percentage']",0.09115999999999999,0.0065676784330538,0.6341209772946592,0.03991433690346725,0.5733322317610754,0.04156370463924079,0.08
9,3,"['P_charged_centers', 'N_charged_centers', 'NP_ratio']",0.09345999999999999,0.006366191954379008,0.606911506306947,0.03929576100695003,0.5692725364718986,0.04632696859151348,0.09
10,2,"['P_charged_centers', 'NP_ratio']",0.1066,0.006817624219623725,0.4670775854277744,0.04316287691049923,0.41700322196938056,0.03198091315377891,0.1
11,1,['P_charged_centers'],0.10837999999999999,0.006587533681128317,0.485101430991721,0.03196816640438311,0.40030311089146003,0.02686504779566651,0.11
